Time,Imbalance Purchase Price,Imbalance,Solar,Wind,Consumption Total
17.01.2022/00:00,148.0,351.827223,0.008447,206.701275,4493.548806
17.01.2022/01:00,106.0,303.022923,0.008325,207.182275,4436.896095
17.01.2022/02:00,106.0,278.745123,0.006997,207.187276,4412.335667
17.01.2022/03:00,106.0,268.936623,0.007161,207.972276,4416.391475
17.01.2022/04:00,106.0,193.859123,0.005991,205.270274,4526.515623
17.01.2022/05:00,121.86,142.788123,0.007821,206.354271,4737.109844
17.01.2022/06:00,124.75,118.895923,0.012799,207.066261,5256.608073
17.01.2022/07:00,148.0,-15.953077,0.006909,200.789207,5849.61529
17.01.2022/08:00,148.0,-57.002677,0.005559,198.555008,6036.500148
17.01.2022/09:00,148.0,-58.598377,0.039904,202.070913,5985.996061
17.01.2022/10:00,148.0,22.188123,0.403177,194.751617,5844.141127
17.01.2022/11:00,146.5,224.146223,0.998507,188.388269,5709.501172
17.01.2022/12:00,146.5,239.548323,1.343497,170.827271,5607.289747
17.01.2022/13:00,146.5,350.332423,1.11481,152.779272,5487.276093
17.01.2022/14:00,140.0,378.275223,0.40288,139.774264,5461.498115
17.01.2022/15:00,139.85,393.217923,0.018275,140.724265,5592.782262
17.01.2022/16:00,144.87,322.065723,0.003672,155.219321,5802.973284
17.01.2022/17:00,139.0,319.072423,0.003171,147.971268,5839.822895
17.01.2022/18:00,149.96,289.839423,0.002215,86.076311,5801.324318
17.01.2022/19:00,144.76,231.506123,0.004266,68.836265,5771.359018
17.01.2022/20:00,143.57,201.143323,0.002556,65.865259,5718.043188
17.01.2022/21:00,142.52,209.897823,0.002543,59.857159,5578.932248
17.01.2022/22:00,140.1,154.183223,0.006899,42.733105,5384.805765
17.01.2022/23:00,139.06,185.407423,0.008337,53.372108,5145.081606
18.01.2022/00:00,141.21,-49.980399,0.000989,76.328007,4948.941943
18.01.2022/01:00,139.52,-59.237699,0.001126,89.88516,4845.867064
18.01.2022/02:00,139.14,-78.096999,0.001828,113.419362,4790.940054
18.01.2022/03:00,139.04,-64.312299,0.002013,122.649214,4785.901403
18.01.2022/04:00,139.97,-66.346499,0.001514,144.162265,4855.628196
18.01.2022/05:00,145.35,-17.272499,0.005342,172.896413,5052.634075
18.01.2022/06:00,154.7,25.763301,0.002353,183.204163,5532.081048
18.01.2022/07:00,259.39,-45.767499,0.001656,178.065313,5896.849545
18.01.2022/08:00,290.0,-128.898299,0.002383,169.355259,6102.9513
18.01.2022/09:00,290.0,-113.371299,0.022508,149.143663,6062.419074
18.01.2022/10:00,201.57,51.865701,0.13272,155.400214,6055.630379
18.01.2022/11:00,162.0,-77.705999,0.185373,139.506214,6105.042004
18.01.2022/12:00,170.23,-96.591499,0.079107,173.756215,6085.765343
18.01.2022/13:00,162.0,-141.818699,0.025319,181.801715,6084.276218
18.01.2022/14:00,136.5,-55.809099,0.009069,206.004417,6039.339079
18.01.2022/15:00,136.5,-124.849099,0.005809,206.189766,6093.100599
18.01.2022/16:00,155.0,-140.863899,0.001366,209.570361,6189.422693
18.01.2022/17:00,155.0,-70.328799,0.000683,209.412712,6117.410312
18.01.2022/18:00,155.0,-104.585299,0.000787,197.748066,5974.808077
18.01.2022/19:00,154.5,-156.330599,0.000132,184.687566,5839.448853
18.01.2022/20:00,150.0,-138.428999,0.005353,204.986564,5709.800859
18.01.2022/21:00,148.5,-162.475399,0.000744,190.443317,5542.34178
18.01.2022/22:00,149.3,-131.893199,0.000504,204.155668,5278.400832
18.01.2022/23:00,146.0,-70.102099,0.000509,201.85737,5003.419153
19.01.2022/00:00,137.86,9.0149,0.007169,206.972269,4740.342623
19.01.2022/01:00,134.91,13.465,0.002966,207.92272,4573.843138
19.01.2022/02:00,134.91,40.9383,0.00311,204.611425,4479.145813
19.01.2022/03:00,133.77,50.6615,0.004691,192.086474,4422.509351
19.01.2022/04:00,133.82,124.1068,0.003701,210.208874,4393.304143
19.01.2022/05:00,135.96,122.0132,0.008119,213.548567,4529.497989
19.01.2022/06:00,137.76,186.218,0.0044,210.730711,5025.585694
19.01.2022/07:00,131.0,205.4753,0.003968,209.745158,5530.961229
19.01.2022/08:00,120.0,199.7602,0.003481,213.235658,5721.78241
19.01.2022/09:00,115.0,202.2824,0.003735,214.939764,5663.044793
19.01.2022/10:00,115.0,194.8391,0.005394,215.226014,5566.23225
19.01.2022/11:00,115.0,208.597,0.006939,212.409664,5492.143192
19.01.2022/12:00,110.0,178.1314,0.007534,213.619121,5447.051596
19.01.2022/13:00,110.0,154.5419,0.014031,213.328961,5402.9863
19.01.2022/14:00,120.0,222.833,0.008422,201.199726,5372.990525
19.01.2022/15:00,122.0,155.9843,0.006145,190.752724,5423.802613
19.01.2022/16:00,137.9,157.8149,0.005786,209.778074,5565.279812
19.01.2022/17:00,137.7,52.7971,0.005153,203.547159,5645.955165
19.01.2022/18:00,137.24,-2.6117,0.008591,207.561864,5640.606802
19.01.2022/19:00,134.55,35.4185,0.008631,209.344967,5579.10528
19.01.2022/20:00,131.05,109.7602,0.005342,202.394419,5470.384317
19.01.2022/21:00,132.18,33.2385,0.006174,204.338217,5380.50969
19.01.2022/22:00,126.04,38.3465,0.010143,176.820368,5451.28019
19.01.2022/23:00,120.29,-9.116,0.00453,133.134367,5116.640262
20.01.2022/00:00,126.97,66.8915,0.00458,138.367117,4933.643555
20.01.2022/01:00,122.89,79.1844,0.005171,191.186665,4811.66966
20.01.2022/02:00,139.0,39.7271,0.005358,205.352314,4744.276148
20.01.2022/03:00,139.0,86.7055,0.005036,210.267413,4694.09524
20.01.2022/04:00,139.0,24.7804,0.00675,208.261512,4735.296656
20.01.2022/05:00,139.0,42.0103,0.003556,209.76521,4890.228806
20.01.2022/06:00,130.44,60.4591,0.00428,210.420709,5373.614602
20.01.2022/07:00,131.81,-105.404,0.003936,209.085308,5978.068968
20.01.2022/08:00,147.0,-146.5814,0.003182,209.686609,6232.198202
20.01.2022/09:00,147.0,-211.5414,0.036783,205.52456,6206.834055
20.01.2022/10:00,147.0,-84.1172,0.388289,202.496459,6136.872857
20.01.2022/11:00,145.53,-34.9059,0.992312,204.09186,6031.919148
20.01.2022/12:00,145.53,14.451,1.382125,205.776367,5918.406868
20.01.2022/13:00,128.42,93.6539,1.184237,200.419771,5825.048163
20.01.2022/14:00,131.45,83.3713,0.53741,199.984261,5813.129053
20.01.2022/15:00,140.0,14.5503,0.04235,202.384233,5897.220102
20.01.2022/16:00,140.0,-23.5308,0.007698,206.623585,6095.0207
20.01.2022/17:00,138.2,56.7266,0.003558,205.008282,6114.579456
20.01.2022/18:00,136.88,32.3754,0.003781,204.135685,6030.995826
20.01.2022/19:00,136.8,46.9274,0.00293,201.493236,5949.935917
20.01.2022/20:00,136.69,-1.2736,0.002357,192.504339,5859.030695
20.01.2022/21:00,136.29,8.6526,0.003767,194.970487,5699.672549
20.01.2022/22:00,132.55,55.7471,0.007843,208.226188,5497.712785
20.01.2022/23:00,128.71,-37.3953,0.002994,208.866584,5305.241276
21.01.2022/00:00,127.54,163.9058,0.002878,207.408195,5103.695491
21.01.2022/01:00,126.85,195.7154,0.003711,208.706398,4972.088197
21.01.2022/02:00,126.0,139.8917,0.003153,187.164249,4889.801132
21.01.2022/03:00,127.0,116.4334,0.002523,132.065187,4868.673702
21.01.2022/04:00,119.0,140.3744,0.003069,123.567188,4923.439292
21.01.2022/05:00,119.0,122.6065,0.007653,135.207183,5096.794834
21.01.2022/06:00,125.0,126.7933,0.003919,95.629187,5576.107473
21.01.2022/07:00,128.0,183.4318,0.00289,91.755186,6059.836808
21.01.2022/08:00,153.5,203.337,0.003013,118.826188,6288.069749
21.01.2022/09:00,155.99,251.8462,0.004659,138.060187,6228.333431
21.01.2022/10:00,146.0,233.3939,0.04672,161.47418,6209.104103
21.01.2022/11:00,145.0,268.0229,0.275128,161.333183,6094.102978
21.01.2022/12:00,133.5,477.4456,0.619431,178.617188,5879.97857
21.01.2022/13:00,133.5,480.164106,0.465479,133.775181,5761.340999
21.01.2022/14:00,130.0,277.050663,0.093368,91.88917,5734.017073
21.01.2022/15:00,132.0,292.075469,0.005386,68.056174,5790.917168
21.01.2022/16:00,136.0,228.208455,0.006946,69.334174,5911.692967
21.01.2022/17:00,148.34,221.807112,0.003207,46.055174,5900.501108
21.01.2022/18:00,136.0,228.327102,0.00291,18.792182,5788.938252
21.01.2022/19:00,123.5,264.657149,0.007371,16.934187,5583.261058
21.01.2022/20:00,123.5,274.274608,0.002957,11.300183,5388.387891
21.01.2022/21:00,124.5,295.528813,0.002658,12.786,5183.732087
21.01.2022/22:00,123.5,207.287897,0.003261,13.946,4993.385414
21.01.2022/23:00,110.0,236.445026,0.003725,15.476185,4851.119055
22.01.2022/00:00,110.0,-9.517295,0.018844,20.235189,4684.97404
22.01.2022/01:00,109.0,61.538631,0.023249,39.539192,4558.972862
22.01.2022/02:00,100.0,67.540953,0.01946,52.058193,4484.718718
22.01.2022/03:00,94.5,90.567175,0.019051,44.345187,4441.015698
22.01.2022/04:00,94.5,41.24384,0.02001,36.089191,4478.972865
22.01.2022/05:00,94.5,19.342394,0.020177,29.870187,4538.640296
22.01.2022/06:00,118.0,15.302347,0.019171,32.185186,4677.210051
22.01.2022/07:00,146.5,4.957446,0.024196,32.465184,4821.349197
22.01.2022/08:00,150.64,52.171023,0.020045,39.583176,5050.105743
22.01.2022/09:00,154.0,25.378786,0.020298,46.683184,5288.604934
22.01.2022/10:00,160.0,2.407292,0.057137,51.689195,5441.018685
22.01.2022/11:00,160.0,8.987628,0.080979,55.412191,5455.680881
22.01.2022/12:00,160.0,14.413258,0.134405,52.35419,5398.426909
22.01.2022/13:00,145.34,105.822262,0.21287,44.728191,5325.671412
22.01.2022/14:00,139.0,128.587787,0.156684,40.716195,5260.932364
22.01.2022/15:00,139.0,183.727513,0.033101,61.910197,5253.6807
22.01.2022/16:00,139.0,167.573347,0.024199,86.454199,5416.865914
22.01.2022/17:00,140.0,70.719335,0.019668,46.159191,5526.455497
22.01.2022/18:00,141.5,84.332385,0.01947,45.726192,5497.163678
22.01.2022/19:00,141.5,157.291291,0.018629,56.407203,5347.632154
22.01.2022/20:00,137.0,180.165816,0.019546,56.872198,5145.893956
22.01.2022/21:00,127.0,206.162559,0.019048,78.621199,4971.83488
22.01.2022/22:00,125.0,182.20884,0.018419,118.139198,4798.359097
22.01.2022/23:00,123.0,222.713497,0.018447,157.163197,4653.90153
23.01.2022/00:00,125.0,180.75568,0.019348,167.345182,4539.786393
23.01.2022/01:00,119.0,210.811873,0.018094,150.347189,4417.481331
23.01.2022/02:00,119.0,208.259609,0.022535,134.539182,4318.873206
23.01.2022/03:00,112.5,241.194726,0.019062,169.568185,4266.889599
23.01.2022/04:00,112.5,215.258761,0.018993,151.316187,4266.233114
23.01.2022/05:00,119.0,194.037862,0.019809,132.262183,4318.081362
23.01.2022/06:00,119.0,214.391541,0.019785,100.287177,4399.859589
23.01.2022/07:00,119.0,167.063831,0.019051,70.380178,4534.032197
23.01.2022/08:00,133.46,121.624626,0.022876,80.950177,4716.287167
23.01.2022/09:00,130.0,142.426745,0.027049,133.537189,4926.017602
23.01.2022/10:00,130.0,109.565229,0.145485,153.693837,5098.175452
23.01.2022/11:00,133.3,130.298001,0.291958,160.851622,5154.603587
23.01.2022/12:00,140.87,144.799171,0.192904,140.767832,5152.873683
23.01.2022/13:00,130.0,154.372704,0.129551,135.909069,5138.979863
23.01.2022/14:00,120.0,155.919912,0.046261,128.526171,5155.095383
23.01.2022/15:00,120.0,152.293068,0.022611,143.523474,5206.911291
23.01.2022/16:00,120.0,118.441934,0.020955,183.30454,5389.625461
23.01.2022/17:00,133.0,25.957742,0.023349,160.123139,5457.625204
23.01.2022/18:00,127.0,22.773401,0.020292,181.676443,5450.340386
23.01.2022/19:00,121.5,-30.320958,0.02027,203.495443,5396.373196
23.01.2022/20:00,121.5,-14.264076,0.020211,215.359793,5307.329213
23.01.2022/21:00,125.0,-23.956402,0.02053,215.14264,5184.12052
23.01.2022/22:00,125.0,-13.575771,0.024294,215.532489,4979.511575
23.01.2022/23:00,114.5,30.590196,0.020064,212.777591,4769.938119
24.01.2022/00:00,113.0,-38.528797,0.031793,212.658939,4589.116436
24.01.2022/01:00,130.34,-21.439894,0.032367,214.128692,4458.743601
24.01.2022/02:00,129.5,-64.18063,0.029054,212.177743,4392.513406
24.01.2022/03:00,129.22,-55.141885,0.037201,208.489744,4365.645111
24.01.2022/04:00,129.16,-60.348902,0.033246,210.66214,4426.589935
24.01.2022/05:00,130.89,-10.002153,0.029644,215.47179,4592.366606
24.01.2022/06:00,132.88,26.514771,0.030684,215.73778,5102.660186
24.01.2022/07:00,135.55,-52.676067,0.033612,215.276124,5701.594388
24.01.2022/08:00,140.0,-23.991302,0.032897,215.540826,5905.661753
24.01.2022/09:00,136.73,-44.113813,0.040494,214.287827,5882.851979
24.01.2022/10:00,136.64,-50.757209,0.1416,209.010926,5795.926386
24.01.2022/11:00,136.34,-85.890378,0.381531,206.660977,5717.451189
24.01.2022/12:00,136.18,-172.139344,0.673423,193.748677,5687.583716
24.01.2022/13:00,135.74,-136.336988,0.72304,177.747679,5590.332802
24.01.2022/14:00,136.01,-45.747358,0.455651,150.167927,5515.681755
24.01.2022/15:00,135.7,-8.397641,0.065769,115.928681,5516.42557
24.01.2022/16:00,128.5,-13.316798,0.023276,86.664631,5675.827243
24.01.2022/17:00,128.5,-33.617871,0.029427,93.525541,5711.844068
24.01.2022/18:00,116.0,-72.726781,0.030108,93.581938,5659.171698
24.01.2022/19:00,113.0,-27.593403,0.026636,93.535448,5568.619246
24.01.2022/20:00,114.0,-86.925963,0.025383,73.653539,5473.132952
24.01.2022/21:00,141.5,-28.121371,0.024426,105.260891,5325.077537
24.01.2022/22:00,141.5,3.534226,0.029576,125.687691,5113.347031
24.01.2022/23:00,141.5,64.471822,0.026877,154.386691,4877.146269
25.01.2022/00:00,130.11,127.959912,0.034526,143.488592,4682.973977
25.01.2022/01:00,118.0,160.264426,0.033681,173.478096,4565.518986
25.01.2022/02:00,118.0,183.258812,0.034003,162.426649,4503.098632
25.01.2022/03:00,120.0,215.681074,0.030102,164.226701,4479.260635
25.01.2022/04:00,116.0,195.67109,0.031743,121.956989,4528.556071
25.01.2022/05:00,116.0,160.655028,0.033722,78.418578,4697.84702
25.01.2022/06:00,124.5,143.299401,0.039427,73.395537,5197.487883
25.01.2022/07:00,138.0,161.226839,0.030252,76.933729,5808.568629
25.01.2022/08:00,136.0,246.209331,0.03163,106.095845,5991.727115
25.01.2022/09:00,134.0,175.437343,0.069207,96.835549,5855.743014
25.01.2022/10:00,142.0,203.551433,0.297888,90.71619,5782.463751
25.01.2022/11:00,142.0,211.607521,0.851576,11.370337,5651.107675
25.01.2022/12:00,142.0,331.096229,1.35611,6.605988,5529.352167
25.01.2022/13:00,142.0,469.67547,1.211001,50.833189,5404.938555
25.01.2022/14:00,138.0,582.301915,0.752913,74.881197,5362.575582
25.01.2022/15:00,133.5,518.961088,0.156279,62.799551,5403.855716
25.01.2022/16:00,134.5,385.440179,0.031236,56.350995,5607.453159
25.01.2022/17:00,173.91,240.06046,0.035254,64.971987,5759.600494
25.01.2022/18:00,167.26,237.395369,0.034028,86.423446,5804.862075
25.01.2022/19:00,138.0,332.943783,0.033216,124.624101,5687.608824
25.01.2022/20:00,129.0,349.383383,0.034128,174.866045,5537.504835
25.01.2022/21:00,129.0,290.24996,0.040025,181.802495,5340.04328
25.01.2022/22:00,126.0,301.524008,0.034713,180.14109,5090.96372
25.01.2022/23:00,110.0,312.128543,0.030787,201.219192,4825.548887
26.01.2022/00:00,113.5,158.664529,0.035295,195.964397,4602.446539
26.01.2022/01:00,105.0,122.011482,0.033284,200.028398,4440.690176
26.01.2022/02:00,105.0,134.035099,0.032016,199.886143,4383.395089
26.01.2022/03:00,103.0,50.017624,0.039223,197.501142,4417.428122
26.01.2022/04:00,103.0,37.47949,0.031802,187.05949,4475.976174
26.01.2022/05:00,103.0,103.746622,0.033861,196.344041,4634.722576
26.01.2022/06:00,111.5,89.074054,0.035473,193.883181,5164.743542
26.01.2022/07:00,132.65,7.389903,0.036326,163.624478,5755.211776
26.01.2022/08:00,134.86,72.050525,0.03651,168.525129,5925.725735
26.01.2022/09:00,117.5,3.06567,0.088385,138.36913,5903.110457
26.01.2022/10:00,117.5,97.915494,0.648752,124.624029,5711.409141
26.01.2022/11:00,131.21,215.960492,1.544341,122.143029,5480.004023
26.01.2022/12:00,128.99,203.107704,1.976291,121.449579,5332.377783
26.01.2022/13:00,127.93,257.628176,1.290488,132.830913,5201.801818
26.01.2022/14:00,127.93,272.130306,0.355579,152.287963,5211.757333
26.01.2022/15:00,128.03,329.340106,0.120289,170.964857,5253.944758
26.01.2022/16:00,130.95,311.260966,0.033061,166.119773,5480.77892
26.01.2022/17:00,134.31,354.631302,0.034342,150.19783,5481.7302
26.01.2022/18:00,133.76,374.046543,0.035907,177.834835,5405.816826
26.01.2022/19:00,131.67,384.790847,0.038618,154.059335,5315.276259
26.01.2022/20:00,123.0,321.610084,0.032661,165.931828,5187.112291
26.01.2022/21:00,123.0,255.842258,0.033733,137.11888,5043.778086
26.01.2022/22:00,129.59,292.055792,0.035277,137.200927,4784.727323
26.01.2022/23:00,111.0,325.476804,0.033546,181.887136,4528.263816
27.01.2022/00:00,126.3,213.465022,0.038106,180.610885,4302.029666
27.01.2022/01:00,112.0,183.852428,0.033889,160.206782,4154.692503
27.01.2022/02:00,106.5,247.846743,0.034619,172.779834,4080.86288
27.01.2022/03:00,94.5,211.909524,0.034215,157.950883,4068.567696
27.01.2022/04:00,90.74,185.943935,0.034657,122.353229,4084.254959
27.01.2022/05:00,84.0,114.66348,0.035476,83.443924,4223.83318
27.01.2022/06:00,91.5,160.499322,0.035111,68.147782,4673.002676
27.01.2022/07:00,106.5,242.144366,0.038853,82.014838,5225.544234
27.01.2022/08:00,109.0,329.784056,0.03047,66.233232,5387.805277
27.01.2022/09:00,103.0,315.386674,0.050192,51.154686,5357.764948
27.01.2022/10:00,105.0,325.380376,0.385498,33.05545,5307.685441
27.01.2022/11:00,102.5,403.505828,0.780666,29.381252,5196.459969
27.01.2022/12:00,102.5,457.170161,0.936387,64.329304,5077.394238
27.01.2022/13:00,100.0,408.256854,0.278436,143.365961,5030.991266
27.01.2022/14:00,105.5,362.410197,0.065193,173.399142,5008.89174
27.01.2022/15:00,105.0,332.969707,0.040927,181.745045,5208.344859
27.01.2022/16:00,105.0,302.839912,0.026587,184.216891,5274.61759
27.01.2022/17:00,110.0,231.195237,0.036571,191.264042,5294.475249
27.01.2022/18:00,119.5,236.917636,0.033827,196.457289,5245.206513
27.01.2022/19:00,119.5,207.926929,0.031422,193.221192,5167.252117
27.01.2022/20:00,119.5,170.593556,0.034949,196.121042,5062.540127
27.01.2022/21:00,124.0,124.364157,0.034626,194.413141,4924.4801
27.01.2022/22:00,123.0,167.974595,0.034995,182.798041,4742.651885
27.01.2022/23:00,118.0,251.391082,0.034484,198.631441,4524.162716
28.01.2022/00:00,94.0,51.396004,0.033806,200.954092,4327.561773
28.01.2022/01:00,94.0,30.812269,0.037661,195.832143,4197.25563
28.01.2022/02:00,99.0,90.373401,0.035387,196.576192,4133.330278
28.01.2022/03:00,100.0,139.150869,0.034389,191.759493,4135.103757
28.01.2022/04:00,94.0,77.864492,0.032762,184.425189,4206.245581
28.01.2022/05:00,98.0,77.937088,0.030405,192.470235,4418.095305
28.01.2022/06:00,105.0,136.362771,0.03253,192.345585,4966.427946
28.01.2022/07:00,136.8,168.740397,0.038162,171.598236,5586.335724
28.01.2022/08:00,142.46,161.771961,0.030757,160.957285,5827.59392
28.01.2022/09:00,142.57,134.715007,0.170769,120.248431,5773.56486
28.01.2022/10:00,142.0,210.096384,0.876099,105.669291,5757.069707
28.01.2022/11:00,140.0,234.566177,1.232475,70.247193,5514.06254
28.01.2022/12:00,142.0,167.807048,0.379648,66.665241,5463.037571
28.01.2022/13:00,141.98,90.128007,0.096997,80.650593,5452.113086
28.01.2022/14:00,140.0,18.210467,0.054644,101.111999,5476.011174
28.01.2022/15:00,143.14,14.181767,0.032203,139.712001,5524.011482
28.01.2022/16:00,158.0,-66.466856,0.033079,161.143395,5636.873576
28.01.2022/17:00,175.0,-171.025428,0.031411,169.93619,5694.49344
28.01.2022/18:00,175.0,-69.751993,0.03425,172.447144,5554.651129
28.01.2022/19:00,158.0,-4.34963,0.034912,197.556193,5379.778639
28.01.2022/20:00,130.0,11.05027,0.030529,199.286547,5177.603613
28.01.2022/21:00,130.0,-19.326206,0.036784,195.216397,4974.593269
28.01.2022/22:00,121.0,-170.169122,0.033798,200.626445,4837.664576
28.01.2022/23:00,115.0,-184.929481,0.03153,208.794749,4708.121593
29.01.2022/00:00,125.89,-115.994766,0.032582,208.985297,4477.694808
29.01.2022/01:00,119.02,-68.336156,0.0319,202.465195,4281.935391
29.01.2022/02:00,109.02,-56.525134,0.026987,187.949646,4169.859172
29.01.2022/03:00,80.05,-74.409634,0.035656,169.421184,4125.357698
29.01.2022/04:00,45.36,-35.950402,0.032059,166.550185,4095.71706
29.01.2022/05:00,46.85,58.132741,0.033184,154.019033,4098.054158
29.01.2022/06:00,68.73,45.92211,0.033133,141.24438,4202.032567
29.01.2022/07:00,92.91,19.846179,0.031024,98.578925,4318.734705
29.01.2022/08:00,114.99,79.545086,0.028458,105.104981,4477.380339
29.01.2022/09:00,114.54,86.127847,0.032093,97.888878,4677.753988
29.01.2022/10:00,116.25,105.73384,0.051986,117.658234,4826.96532
29.01.2022/11:00,122.11,137.066398,0.314349,143.945784,4843.025814
29.01.2022/12:00,119.91,175.857543,0.87411,154.087938,4735.813651
29.01.2022/13:00,118.88,201.596346,0.538095,153.404788,4653.888657
29.01.2022/14:00,119.44,280.068292,0.559696,164.331788,4588.460393
29.01.2022/15:00,120.56,262.9545,0.176838,148.719833,4580.857721
29.01.2022/16:00,135.13,288.614906,0.032099,139.913982,4729.579938
29.01.2022/17:00,150.0,295.876244,0.032652,172.176687,4842.744985
29.01.2022/18:00,147.0,264.110765,0.036517,193.05494,4834.659948
29.01.2022/19:00,147.0,199.982674,0.034331,187.437046,4755.561069
29.01.2022/20:00,147.0,186.011145,0.038465,194.792044,4670.924278
